   ,日期,时间,交易量,成功率,响应时间
5035,0204,1154,1112,96.76%,150.37
5036,0204,1155,1123,96.26%,149.21
5037,0204,1156,1102,96.82%,76.49
5038,0204,1157,1049,94.95%,78.65
5039,0204,1158,1115,95.07%,149.38
5040,0204,1159,1056,95.55%,79.27
5041,0204,1200,1045,95.69%,156.08
5042,0204,1201,1034,95.65%,80.51
5043,0204,1202,1086,95.67%,79.14
5044,0204,1203,1016,96.26%,317.23
5045,0204,1204,985,96.75%,79.49
5046,0204,1205,1038,95.47%,116.49
5047,0204,1206,1093,95.33%,78.93
5048,0204,1207,1041,95.68%,114.95
5049,0204,1208,1090,96.61%,151.36
5050,0204,1209,1129,95.48%,148.78
5051,0204,1210,1075,96.74%,152.82
5052,0204,1211,1080,95.93%,77.49
5053,0204,1212,1079,96.57%,152.17
5054,0204,1213,1112,95.77%,147.18
5055,0204,1214,1125,96.27%,114.43
5056,0204,1215,1068,96.54%,151.24
5057,0204,1216,1121,94.92%,78.65
5058,0204,1217,1097,96.44%,187.92
5059,0204,1218,1089,93.66%,114.29
5060,0204,1219,1021,95.69%,115.77
5061,0204,1220,977,94.88%,80.15
5062,0204,1221,1001,96.1%,115.52
5063,0204,1222,990,95.25%,81.19
5064,0204,1223,1085,95.48%,151.14
5065,0204,1224,1026,95.03%,116.96
5066,0204,1225,1086,95.3%,155.05
5067,0204,1226,1054,94.78%,230.9
5068,0204,1227,1031,95.73%,116.76
5069,0204,1228,1111,95.05%,81.85
5070,0204,1229,1073,96.09%,81.33
5071,0204,1230,1053,94.97%,154.77
5072,0204,1231,1026,96.49%,195.88
5073,0204,1232,1083,96.03%,263.29
5074,0204,1233,1113,95.51%,150.08
5075,0204,1234,1067,95.31%,154.56
5076,0204,1235,1053,95.25%,267.98
5077,0204,1236,1067,95.13%,114.33
5078,0204,1237,1101,94.55%,112.29
5079,0204,1238,1125,96%,252.48
5080,0204,1239,1088,95.22%,113.33
5081,0204,1240,1107,96.66%,149.01
5082,0204,1241,1094,95.25%,222.18
5083,0204,1242,1055,94.98%,113.02
5084,0204,1243,1087,95.68%,116.9
5085,0204,1244,1095,95.8%,155.16
5086,0204,1245,1078,96.85%,115.1
5087,0204,1246,1083,95.2%,77.12
5088,0204,1247,1034,96.03%,234.34
5089,0204,1248,1092,95.42%,115.62
5090,0204,1249,1020,95.69%,160.71
5091,0204,1250,1034,96.52%,155.27
5092,0204,1251,1019,95.39%,118.94
5093,0204,1252,1097,96.44%,79.62
5094,0204,1253,1067,96.44%,77.01
5095,0204,1254,1081,95.19%,76.09
5096,0204,1255,1131,95.76%,152.47
5097,0204,1256,1143,95.45%,148.63
5098,0204,1257,1130,95.4%,116.29
5099,0204,1258,1157,95.85%,145.68
5100,0204,1259,1097,95.53%,77.47
5101,0204,1300,1125,94.58%,114.07
5102,0204,1301,1114,95.24%,115.94
5103,0204,1302,1090,95.87%,150.31
5104,0204,1303,1145,95.72%,114.55
5105,0204,1304,1154,95.06%,76.77
5106,0204,1305,1135,96.12%,112.98
5107,0204,1306,1098,94.35%,117.38
5108,0204,1307,1095,95.43%,185.55
5109,0204,1308,1205,96.6%,78.35
5110,0204,1309,1078,96.1%,113.47
5111,0204,1310,1091,95.42%,187.82
5112,0204,1311,1067,95.69%,188.59
5113,0204,1312,1081,94.08%,75.1
5114,0204,1313,1133,95.68%,147.92
5115,0204,1314,1172,96.59%,74.33
5116,0204,1315,1120,95.89%,186.4
5117,0204,1316,1197,95.41%,109.05
5118,0204,1317,1182,95.52%,141.64
5119,0204,1318,1199,94.41%,77.38
5120,0204,1319,1128,94.86%,112.45
5121,0204,1320,1195,95.48%,178.86
5122,0204,1321,1131,96.02%,75.98
5123,0204,1322,1123,96.44%,146.59
5124,0204,1323,1181,95.68%,76.6
5125,0204,1324,1236,96.36%,110.6
5126,0204,1325,1248,96.39%,233.22
5127,0204,1326,1182,95.26%,108.65
5128,0204,1327,1284,95.4%,138.47
5129,0204,1328,1227,96.25%,109.25
5130,0204,1329,1232,96.27%,141.87
5131,0204,1330,1260,95.95%,170
5132,0204,1331,1241,95.25%,139.05
5133,0204,1332,1315,95.67%,105.33
5134,0204,1333,1284,96.26%,76.96
5135,0204,1334,1282,95.55%,138.03
5136,0204,1335,1263,95.8%,140.06
5137,0204,1336,1280,95.55%,73.61
5138,0204,1337,1355,96.53%,102.43
5139,0204,1338,1337,95.36%,135.03
5140,0204,1339,1256,96.97%,138.61
5141,0204,1340,1247,95.91%,108.55
5142,0204,1341,1250,93.92%,136.98
5143,0204,1342,1352,95.27%,135.22
5144,0204,1343,1282,94.7%,75.57
5145,0204,1344,1342,95.45%,133.8
5146,0204,1345,1392,95.76%,218.9
5147,0204,1346,1320,95.23%,165.72
5148,0204,1347,1372,94.75%,163.75
5149,0204,1348,1272,95.83%,171.2
5150,0204,1349,1278,95.07%,75.5
5151,0204,1350,1424,96.42%,104.47
5152,0204,1351,1432,96.79%,102.84
5153,0204,1352,1361,95.44%,134.53
5154,0204,1353,1408,95.6%,72.67
5155,0204,1354,1418,95.91%,74.83
5156,0204,1355,1394,95.91%,102.61
5157,0204,1356,1262,95.96%,107.06
5158,0204,1357,1383,94.87%,132.35
5159,0204,1358,1282,94.38%,104.95
5160,0204,1359,1319,94.39%,3136.36
5161,0204,1400,1324,95.39%,193.48
5162,0204,1401,1310,95.11%,105.6
5163,0204,1402,1381,95.73%,105.21
5164,0204,1403,1349,96%,193.73
5165,0204,1404,1357,96.32%,162.51
5166,0204,1405,1372,94.39%,73.1
5167,0204,1406,1315,95.97%,167.57
5168,0204,1407,1373,95.27%,103.72
5169,0204,1408,1411,93.91%,103.34
5170,0204,1409,1391,95.97%,188.22
5171,0204,1410,1378,95.14%,74.4
5172,0204,1411,1440,95.28%,104.61
5173,0204,1412,1418,95.77%,133.11
5174,0204,1413,1434,95.05%,162.66
5175,0204,1414,1409,94.75%,103.78
5176,0204,1415,1385,94.37%,106.46
5177,0204,1416,1373,94.46%,102.53
5178,0204,1417,1407,96.23%,104.03
5179,0204,1418,1363,95.3%,133.44
5180,0204,1419,1347,95.4%,132.89
5181,0204,1420,1512,94.84%,166.58
5182,0204,1421,1420,95.63%,142.63
5183,0204,1422,1418,95.84%,102.73
5184,0204,1423,1519,95.92%,102.73
5185,0204,1424,1342,95.83%,103.92
5186,0204,1425,1473,95.79%,73.81
5187,0204,1426,1447,95.23%,127.4
5188,0204,1427,1526,95.48%,151.06
5189,0204,1428,1434,94.98%,133.27
5190,0204,1429,1408,94.89%,160.09
5191,0204,1430,1429,95.52%,156.52
5192,0204,1431,1413,95.82%,133.18
5193,0204,1432,1399,95.14%,160.43
5194,0204,1433,1485,96.43%,128.34
5195,0204,1434,1475,96.27%,74.56
5196,0204,1435,1477,95.33%,183.48
5197,0204,1436,1375,95.93%,160.83
5198,0204,1437,1422,95.71%,73.59
5199,0204,1438,1412,95.75%,187.42
5200,0204,1439,1450,95.66%,157.9
5201,0204,1440,1416,95.69%,158.56
5202,0204,1441,1387,95.75%,160.86
5203,0204,1442,1444,95.08%,160.48
5204,0204,1443,1425,95.3%,100.34
5205,0204,1444,1391,95.9%,74.25
5206,0204,1445,1421,95.64%,186.64
5207,0204,1446,1457,95.74%,130.9
5208,0204,1447,1440,95.35%,133.68
5209,0204,1448,1434,96.3%,132.65
5210,0204,1449,1401,95.36%,130.99
5211,0204,1450,1432,95.67%,74.93
5212,0204,1451,1355,95.42%,132.83
5213,0204,1452,1445,94.95%,128.04
5214,0204,1453,1446,95.3%,103.31
5215,0204,1454,1376,95.42%,104.74
5216,0204,1455,1350,96.52%,133.37
5217,0204,1456,1340,95.82%,103.58
5218,0204,1457,1352,96.97%,166.85
5219,0204,1458,1469,95.58%,100.71
5220,0204,1459,1411,95.25%,2939.81
5221,0204,1500,1415,95.34%,103.05
5222,0204,1501,1406,96.02%,147.89
5223,0204,1502,1360,94.85%,161.74
5224,0204,1503,1407,95.66%,133.81
5225,0204,1504,1274,95.53%,217.67
5226,0204,1505,1354,94.09%,130.81
5227,0204,1506,1390,95.97%,103.78
5228,0204,1507,1340,95.75%,105.42
5229,0204,1508,1350,94.89%,134.15
5230,0204,1509,1355,95.06%,132.87
5231,0204,1510,1470,96.94%,102.95
5232,0204,1511,1387,95.53%,105.33
5233,0204,1512,1372,96.06%,73.69
5234,0204,1513,1421,95.5%,102.09
5235,0204,1514,1377,95.86%,162.87
5236,0204,1515,1388,97.12%,134.1
5237,0204,1516,1314,96.5%,76.91
5238,0204,1517,1419,94.93%,130.06
5239,0204,1518,1404,95.01%,74.82
5240,0204,1519,1427,95.94%,104.1
5241,0204,1520,1326,96.38%,105.15
5242,0204,1521,1349,94.81%,74.16
5243,0204,1522,1384,94.87%,136.46
5244,0204,1523,1347,95.92%,106.77
5245,0204,1524,1388,95.89%,131.11
5246,0204,1525,1301,97.31%,168.05
5247,0204,1526,1422,94.73%,159.21
5248,0204,1527,1403,95.58%,160.84
5249,0204,1528,1319,94.69%,107.98
5250,0204,1529,1375,94.84%,136.75
5251,0204,1530,1316,95.82%,136.63
5252,0204,1531,1363,95.23%,250.88
5253,0204,1532,1386,96.46%,161.25
5254,0204,1533,1332,95.05%,195.24
5255,0204,1534,1310,95.34%,103.36
5256,0204,1535,1311,95.5%,135.8
5257,0204,1536,1275,95.84%,75.51
5258,0204,1537,1319,93.78%,105.71
5259,0204,1538,1321,94.7%,73.95
5260,0204,1539,1323,95.99%,74.81
5261,0204,1540,1345,94.72%,106.99
5262,0204,1541,1387,94.74%,75.86
5263,0204,1542,1339,95.59%,102.89
5264,0204,1543,1375,95.27%,73.77
5265,0204,1544,1389,95.18%,104.95
5266,0204,1545,1333,95.87%,74.24
5267,0204,1546,1446,95.02%,159.4
5268,0204,1547,1384,95.3%,162.01
5269,0204,1548,1372,95.04%,103.14
5270,0204,1549,1338,95.67%,104.03
5271,0204,1550,1368,95.54%,165.03
5272,0204,1551,1304,95.4%,107.85
5273,0204,1552,1230,95.45%,77.37
5274,0204,1553,1357,95.28%,107.35
5275,0204,1554,1327,95.7%,77.16
5276,0204,1555,1332,96.55%,106.71
5277,0204,1556,1300,95.92%,194.93
5278,0204,1557,1362,95.15%,133.92
5279,0204,1558,1352,95.27%,106.39
5280,0204,1559,1287,95.96%,78.32
5281,0204,1600,1326,95.17%,169.03
5282,0204,1601,1286,95.49%,105.55
5283,0204,1602,1310,93.89%,141.07
5284,0204,1603,1323,95.09%,75.85
5285,0204,1604,1296,95.6%,74.9
5286,0204,1605,1307,96.56%,137.18
5287,0204,1606,1236,95.79%,75.68
5288,0204,1607,1323,95.84%,167.53
5289,0204,1608,1335,96.7%,106.48
5290,0204,1609,1325,96.45%,165.32
5291,0204,1610,1376,95.78%,132.86
5292,0204,1611,1388,95.61%,105.95
5293,0204,1612,1236,95.71%,75.7
5294,0204,1613,1267,95.26%,136.87
5295,0204,1614,1228,95.85%,105.73
5296,0204,1615,1384,96.39%,133.16
5297,0204,1616,1264,95.33%,169.92
5298,0204,1617,1352,96.08%,77.05
5299,0204,1618,1275,95.22%,111.02
5300,0204,1619,1270,96.69%,171.17
5301,0204,1620,1218,96.39%,109.72
5302,0204,1621,1323,96.07%,195.69
5303,0204,1622,1320,95.23%,76.32
5304,0204,1623,1248,94.87%,107.99
5305,0204,1624,1286,94.4%,78.09
5306,0204,1625,1233,96.51%,141.7
5307,0204,1626,1267,96.61%,76.84
5308,0204,1627,1178,95.5%,111.36
5309,0204,1628,1162,95.7%,146.13
5310,0204,1629,1252,94.25%,140.01
5311,0204,1630,1269,95.98%,74.54
5312,0204,1631,1336,95.51%,165
5313,0204,1632,1276,94.91%,140.46
5314,0204,1633,1256,95.62%,138.87
5315,0204,1634,1290,96.12%,73.71
5316,0204,1635,1254,95.77%,106.66
5317,0204,1636,1333,95.35%,107.51
5318,0204,1637,1271,96.62%,141.28
5319,0204,1638,1255,95.22%,107.39
5320,0204,1639,1335,94.53%,107.39
5321,0204,1640,1303,95.01%,75.68
5322,0204,1641,1292,95.82%,77.27
5323,0204,1642,1202,95.42%,110.49
5324,0204,1643,1268,95.43%,110.2
5325,0204,1644,1303,96.09%,137.55
5326,0204,1645,1353,95.42%,134.03
5327,0204,1646,1260,95.56%,78.98
5328,0204,1647,1251,97.04%,172.37
5329,0204,1648,1301,96.62%,76.66
5330,0204,1649,1226,96.41%,110.65
5331,0204,1650,1127,95.3%,79.13
5332,0204,1651,1216,95.97%,76.67
5333,0204,1652,1215,96.13%,209.21
5334,0204,1653,1187,95.87%,180.47
5335,0204,1654,1158,96.55%,112.85
5336,0204,1655,1135,96.21%,184.71
5337,0204,1656,1133,95.85%,78.96
5338,0204,1657,1154,95.93%,77.62
5339,0204,1658,1158,96.11%,223.56
5340,0204,1659,1158,96.29%,7059.73
5341,0204,1700,1082,95.84%,116.16
5342,0204,1701,1144,94.84%,113.9
5343,0204,1702,1048,96.47%,77.67
5344,0204,1703,1082,95.1%,186.67
5345,0204,1704,1151,95.05%,183.33
5346,0204,1705,1203,95.76%,147.14
5347,0204,1706,1192,96.22%,145.55
5348,0204,1707,1136,96.04%,114.33
5349,0204,1708,1177,95.5%,181.47
5350,0204,1709,1170,96.32%,109.95
5351,0204,1710,1200,95.83%,113.17
5352,0204,1711,1226,95.84%,110.84
5353,0204,1712,1140,96.32%,218.45
5354,0204,1713,1213,96.37%,208.21
5355,0204,1714,1170,96.67%,146.78
5356,0204,1715,1148,96.6%,110.58
5357,0204,1716,1228,96.42%,111.41
5358,0204,1717,1186,95.53%,145.37
5359,0204,1718,1262,95.72%,110.81
5360,0204,1719,1197,96.74%,78.94
5361,0204,1720,1180,96.1%,78.32
5362,0204,1721,1214,95.63%,112.05
5363,0204,1722,1175,96.26%,217.41
5364,0204,1723,1168,96.58%,148.96
5365,0204,1724,1172,95.9%,144.13
5366,0204,1725,1102,97.01%,223.71
5367,0204,1726,1285,95.95%,111.53
5368,0204,1727,1155,95.24%,113.57
5369,0204,1728,1132,95.67%,95.72
5370,0204,1729,1136,95.16%,153.63
5371,0204,1730,1124,96.17%,116.56
5372,0204,1731,1083,95.57%,155.1
5373,0204,1732,1105,96.65%,258.46
5374,0204,1733,1153,95.84%,115.26
5375,0204,1734,1079,96.2%,192.04
5376,0204,1735,1091,97.8%,190
5377,0204,1736,1107,96.12%,116.09
5378,0204,1737,1138,96.22%,75.99
5379,0204,1738,1108,97.02%,115.88
5380,0204,1739,1145,97.21%,146.87
5381,0204,1740,1155,96.45%,180.74
5382,0204,1741,1104,97.19%,113.17
5383,0204,1742,1096,96.08%,118.43
5384,0204,1743,1023,96.29%,76.24
5385,0204,1744,1081,96.3%,192.08
5386,0204,1745,1080,96.48%,81.36
5387,0204,1746,1093,95.7%,115.85
5388,0204,1747,1039,96.82%,117.16
5389,0204,1748,1098,97.18%,120.23
5390,0204,1749,1126,95.91%,152.22
5391,0204,1750,1051,95.81%,115.76
5392,0204,1751,981,96.53%,161.88
5393,0204,1752,1002,95.91%,236.9
5394,0204,1753,932,95.82%,293.25
5395,0204,1754,1033,96.13%,117.46
5396,0204,1755,1008,94.94%,119.58
5397,0204,1756,997,95.39%,124.57
5398,0204,1757,876,96.35%,173.74
5399,0204,1758,922,95.77%,168.56
5400,0204,1759,904,96.24%,9019.24
5401,0204,1800,876,95.21%,81.6
5402,0204,1801,944,95.97%,80.59
5403,0204,1802,867,96.19%,188.17
5404,0204,1803,899,96.77%,137.98
5405,0204,1804,929,96.45%,125.21
5406,0204,1805,865,96.3%,131.38
5407,0204,1806,905,96.24%,130.62
5408,0204,1807,920,95.65%,127.07
5409,0204,1808,920,95.54%,124.43
5410,0204,1809,943,95.86%,168.28
5411,0204,1810,898,97.22%,214.3
5412,0204,1811,859,96.51%,81.91
5413,0204,1812,833,96.16%,177.67
5414,0204,1813,876,96%,85.84
5415,0204,1814,910,96.7%,82.7
5416,0204,1815,882,95.92%,81.72
5417,0204,1816,904,96.24%,124.53
5418,0204,1817,907,95.7%,170.4
5419,0204,1818,887,95.83%,82.41
5420,0204,1819,913,96.17%,260.73
5421,0204,1820,830,95.78%,179.57
5422,0204,1821,833,96.64%,82.15
5423,0204,1822,817,96.45%,83.09
5424,0204,1823,785,95.92%,83.78
5425,0204,1824,829,97.47%,133.86
5426,0204,1825,888,95.83%,128.88
5427,0204,1826,806,96.65%,185.25
5428,0204,1827,829,95.42%,176.69
5429,0204,1828,825,96.61%,129.57
5430,0204,1829,748,94.92%,84.61
5431,0204,1830,797,95.23%,231.98
5432,0204,1831,736,95.65%,95.06
5433,0204,1832,748,96.26%,192.22
5434,0204,1833,815,96.69%,186.28
5435,0204,1834,790,96.08%,135.48
5436,0204,1835,789,96.58%,186.74
5437,0204,1836,789,94.8%,83.37
5438,0204,1837,762,94.88%,294.07
5439,0204,1838,755,93.25%,140.28
5440,0204,1839,749,94.26%,140.65
5441,0204,1840,728,95.33%,255.65
5442,0204,1841,737,96.47%,199.67
5443,0204,1842,758,94.59%,141.87
5444,0204,1843,748,93.98%,81.9
5445,0204,1844,741,95.14%,138.61
5446,0204,1845,718,96.1%,137.35
5447,0204,1846,768,95.7%,136.79
5448,0204,1847,670,96.42%,83.88
5449,0204,1848,675,95.85%,205.28
5450,0204,1849,783,95.91%,135.94
5451,0204,1850,758,95.25%,84.74
5452,0204,1851,797,95.48%,83.21
5453,0204,1852,790,94.05%,142.96
5454,0204,1853,797,94.23%,183.43
5455,0204,1854,746,95.04%,298.13
5456,0204,1855,770,95.06%,189.76
5457,0204,1856,699,96.14%,87.35
5458,0204,1857,790,94.43%,136.27
5459,0204,1858,818,95.23%,83.15
5460,0204,1859,780,96.28%,88.45
5461,0204,1900,755,94.83%,88.87
5462,0204,1901,750,95.47%,245.51
5463,0204,1902,766,95.95%,243.74
5464,0204,1903,756,95.9%,85.5
5465,0204,1904,709,95.63%,139.06
5466,0204,1905,645,95.35%,211.59
5467,0204,1906,688,93.75%,83.49
5468,0204,1907,681,95.74%,142.47
5469,0204,1908,722,96.26%,86.44
5470,0204,1909,720,95.97%,193.72
5471,0204,1910,734,95.78%,90.14
5472,0204,1911,706,96.6%,84.67
5473,0204,1912,714,95.1%,138.1
5474,0204,1913,708,96.19%,307.77
5475,0204,1914,722,95.71%,83.73
5476,0204,1915,666,96.7%,146.75
5477,0204,1916,703,96.44%,87.11
5478,0204,1917,684,96.49%,144.76
5479,0204,1918,648,95.83%,89.6
5480,0204,1919,672,95.68%,142.21
5481,0204,1920,679,96.32%,259.52
5482,0204,1921,702,94.87%,144.76
5483,0204,1922,710,92.96%,89.86
5484,0204,1923,696,94.11%,87.17
5485,0204,1924,739,96.62%,82.78
5486,0204,1925,746,95.84%,135.71
5487,0204,1926,699,96.57%,78.5
5488,0204,1927,646,96.44%,151.99
5489,0204,1928,647,94.74%,143.46
5490,0204,1929,655,94.5%,147.01
5491,0204,1930,696,97.56%,197.98
5492,0204,1931,655,97.56%,212.27
5493,0204,1932,675,96%,201.98
5494,0204,1933,655,94.96%,81.24
5495,0204,1934,645,93.95%,155.09
5496,0204,1935,680,95.74%,84.28
5497,0204,1936,661,94.7%,83.46
5498,0204,1937,648,95.68%,145.13
5499,0204,1938,663,94.57%,91.14
5500,0204,1939,630,96.98%,278.41
5501,0204,1940,605,95.54%,152.74
5502,0204,1941,597,97.15%,284.56
5503,0204,1942,598,96.15%,86.63
5504,0204,1943,645,96.74%,149.5
5505,0204,1944,643,96.89%,83.48
5506,0204,1945,654,96.33%,145.2
5507,0204,1946,659,97.72%,86.59
5508,0204,1947,640,95.94%,90.8
5509,0204,1948,614,94.95%,150.49
5510,0204,1949,619,96.93%,217.09
5511,0204,1950,599,95.83%,223.91
5512,0204,1951,629,96.5%,92.03
5513,0204,1952,619,96.61%,149.28
5514,0204,1953,595,95.29%,89.78
5515,0204,1954,619,94.99%,82.5
5516,0204,1955,650,94.62%,147.08
5517,0204,1956,690,94.49%,200.53
5518,0204,1957,575,93.57%,91.07
5519,0204,1958,622,96.95%,216.89
5520,0204,1959,632,96.04%,12880.66
5521,0204,2000,565,94.69%,308.65
5522,0204,2001,594,94.95%,96.39
5523,0204,2002,594,96.63%,160.23
5524,0204,2003,549,95.99%,89.54
5525,0204,2004,607,96.87%,88.93
5526,0204,2005,552,96.01%,88.77
5527,0204,2006,563,96.8%,170.6
5528,0204,2007,605,96.53%,95.2
5529,0204,2008,581,92.94%,162.82
5530,0204,2009,547,97.44%,238.97
5531,0204,2010,513,97.66%,167.28
5532,0204,2011,526,96.01%,315.79
5533,0204,2012,525,96%,161.46
5534,0204,2013,620,97.1%,84.94
5535,0204,2014,465,96.56%,178.73
5536,0204,2015,562,93.42%,234.94
5537,0204,2016,568,96.65%,88.07
5538,0204,2017,530,97.36%,161.61
5539,0204,2018,595,97.31%,158.02
5540,0204,2019,497,96.18%,170.22
5541,0204,2020,556,97.12%,230.07
5542,0204,2021,513,98.25%,163.24
5543,0204,2022,509,97.64%,89.45
5544,0204,2023,478,97.28%,87.52
5545,0204,2024,488,97.34%,88.54
5546,0204,2025,495,96.97%,247.42
5547,0204,2026,554,95.67%,90.27
5548,0204,2027,487,94.66%,86.68
5549,0204,2028,525,95.43%,167.08
5550,0204,2029,479,96.87%,170.22
5551,0204,2030,466,95.06%,176.88
5552,0204,2031,486,96.5%,87.81
5553,0204,2032,469,97.65%,87.03
5554,0204,2033,424,95.52%,185.07
5555,0204,2034,497,96.58%,88.06
5556,0204,2035,479,96.87%,90.5
5557,0204,2036,466,95.28%,259.26
5558,0204,2037,458,96.72%,182.77
5559,0204,2038,491,97.35%,86.02
5560,0204,2039,525,97.33%,249.39
5561,0204,2040,489,96.52%,252.65
5562,0204,2041,502,96.41%,166.14
5563,0204,2042,464,95.04%,84.78
5564,0204,2043,480,95.83%,185
5565,0204,2044,486,96.71%,174.98
5566,0204,2045,461,96.75%,175.23
5567,0204,2046,389,96.4%,395.47
5568,0204,2047,440,97.27%,272.03
5569,0204,2048,439,95.22%,272.89
5570,0204,2049,441,96.6%,88.46
5571,0204,2050,455,95.16%,266.95
5572,0204,2051,437,97.25%,180.09
5573,0204,2052,438,94.98%,90.41
5574,0204,2053,456,94.74%,176.09
5575,0204,2054,395,96.96%,191.18
5576,0204,2055,451,96.01%,92.06
5577,0204,2056,426,97.65%,179.89
5578,0204,2057,444,95.05%,184.15
5579,0204,2058,398,94.72%,84.98
5580,0204,2059,393,97.2%,91.87
5581,0204,2100,362,96.13%,96.23
5582,0204,2101,406,96.8%,90.2
5583,0204,2102,420,95.71%,280.86
5584,0204,2103,372,97.58%,91.89
5585,0204,2104,407,94.1%,189.5
5586,0204,2105,403,96.53%,189.33
5587,0204,2106,423,95.27%,185.01
5588,0204,2107,378,95.5%,93.6
5589,0204,2108,379,97.36%,92.94
5590,0204,2109,386,96.89%,192.88
5591,0204,2110,387,97.42%,95.66
5592,0204,2111,365,97.26%,91.75
5593,0204,2112,360,95.83%,202.08
5594,0204,2113,374,95.19%,203.53
5595,0204,2114,385,96.1%,97.57
5596,0204,2115,370,94.05%,202.01
5597,0204,2116,374,97.33%,97.82
5598,0204,2117,371,95.96%,207.83
5599,0204,2118,353,97.17%,204.69
5600,0204,2119,350,98%,207.51
5601,0204,2120,388,95.88%,201.03
5602,0204,2121,374,96.26%,93.95
5603,0204,2122,383,96.08%,92.72
5604,0204,2123,360,95.56%,423.07
5605,0204,2124,347,93.95%,436.89
5606,0204,2125,355,95.77%,317.89
5607,0204,2126,335,96.72%,215.08
5608,0204,2127,338,95.86%,90.82
5609,0204,2128,340,95.29%,216.85
5610,0204,2129,355,96.62%,97.03
5611,0204,2130,320,95.94%,99.05
5612,0204,2131,300,96.33%,97.49
5613,0204,2132,294,95.24%,231.73
5614,0204,2133,347,96.25%,93.11
5615,0204,2134,291,96.22%,231.64
5616,0204,2135,321,96.88%,341.87
5617,0204,2136,348,95.69%,206.78
5618,0204,2137,334,93.41%,214.64
5619,0204,2138,305,97.7%,90.99
5620,0204,2139,298,95.3%,231.37
5621,0204,2140,279,98.57%,237.72
5622,0204,2141,265,94.72%,92.34
5623,0204,2142,277,97.47%,91.65
5624,0204,2143,298,95.64%,97.73
5625,0204,2144,334,97.31%,91.53
5626,0204,2145,321,96.57%,94.88
5627,0204,2146,245,95.51%,96.22
5628,0204,2147,257,96.5%,402.37
5629,0204,2148,260,98.46%,89.72
5630,0204,2149,289,96.54%,93.9
5631,0204,2150,291,96.56%,90.68
5632,0204,2151,261,96.55%,96.69
5633,0204,2152,261,97.32%,92.76
5634,0204,2153,265,96.98%,106.53
5635,0204,2154,237,96.2%,272.7
5636,0204,2155,249,97.19%,253.14
5637,0204,2156,255,97.25%,92.58
5638,0204,2157,271,96.68%,389.14
5639,0204,2158,206,95.15%,93.16
5640,0204,2159,230,94.78%,89.54
5641,0204,2200,222,98.2%,93.11
5642,0204,2201,254,94.49%,91.88
5643,0204,2202,243,96.71%,95.49
5644,0204,2203,227,96.92%,264.8
5645,0204,2204,210,97.14%,287.46
5646,0204,2205,216,93.98%,92.53
5647,0204,2206,243,97.53%,258.49
5648,0204,2207,258,96.9%,92.24
5649,0204,2208,289,95.85%,367.37
5650,0204,2209,228,98.25%,263.72
5651,0204,2210,207,95.17%,99.22
5652,0204,2211,239,96.65%,90.92
5653,0204,2212,260,95.77%,245.86
5654,0204,2213,235,99.15%,92.57
5655,0204,2214,199,95.98%,89.11
5656,0204,2215,237,94.51%,266.25
5657,0204,2216,233,98.28%,90.92
5658,0204,2217,223,97.76%,89
5659,0204,2218,206,96.6%,91.33
5660,0204,2219,220,95.91%,102.13
5661,0204,2220,208,95.67%,96.35
5662,0204,2221,182,98.9%,91.75
5663,0204,2222,180,96.67%,93.17
5664,0204,2223,186,95.7%,106.77
5665,0204,2224,178,97.75%,93.35
5666,0204,2225,155,96.13%,91.82
5667,0204,2226,174,95.4%,93.26
5668,0204,2227,169,96.45%,94.38
5669,0204,2228,167,97.01%,91.08
5670,0204,2229,128,96.09%,404.91
5671,0204,2230,155,97.42%,91.66
5672,0204,2231,158,96.2%,93.97
5673,0204,2232,182,95.05%,92.07
5674,0204,2233,186,95.7%,93.72
5675,0204,2234,125,98.4%,89.48
5676,0204,2235,163,95.09%,92.15
5677,0204,2236,149,95.97%,360.88
5678,0204,2237,143,95.1%,102.27
5679,0204,2238,120,100%,92.6
5680,0204,2239,126,96.83%,726.08
5681,0204,2240,129,99.22%,95.69
5682,0204,2241,131,96.95%,98.02
5683,0204,2242,164,95.12%,90.51
5684,0204,2243,137,97.08%,91.52
5685,0204,2244,167,97.6%,93.05
5686,0204,2245,126,96.83%,94.66
5687,0204,2246,157,96.82%,92.46
5688,0204,2247,141,95.04%,97.09
5689,0204,2248,143,94.41%,372.45
5690,0204,2249,140,95.71%,381.49
5691,0204,2250,139,98.56%,96.11
5692,0204,2251,153,94.12%,356.35
5693,0204,2252,134,97.76%,394.01
5694,0204,2253,98,98.98%,91.65
5695,0204,2254,102,97.06%,486.87
5696,0204,2255,110,93.64%,91.83
5697,0204,2256,124,95.16%,415.76
5698,0204,2257,97,94.85%,94.32
5699,0204,2258,141,93.62%,95.07
5700,0204,2259,124,94.35%,92.41
5701,0204,2300,121,99.17%,93.87
5702,0204,2301,98,94.9%,93.39
5703,0204,2302,108,97.22%,106.73
5704,0204,2303,102,95.1%,97.18
5705,0204,2304,106,98.11%,94.25
5706,0204,2305,103,89.32%,94.78
5707,0204,2306,102,95.1%,97.46
5708,0204,2307,95,98.95%,94.61
5709,0204,2308,94,94.68%,98.87
5710,0204,2309,113,94.69%,93.85
5711,0204,2310,93,91.4%,100.39
5712,0204,2311,116,97.41%,98.32
5713,0204,2312,106,94.34%,92.54
5714,0204,2313,123,92.68%,94.8
5715,0204,2314,83,100%,101.25
5716,0204,2315,111,96.4%,95.44
